名称,数值类型,描述,工程单位,存档,数值位数,停机补写,量程下限,量程上限,阶跃,典型值,压缩,压缩偏差,压缩百分比,最长压缩间隔,最短压缩间隔,例外偏差,例外百分比,最长例外间隔,最短例外间隔,类别,修改时间,修改者,创建时间,创建者,镜像,时间戳精度,加速统计,数据源,采集,设备标签,LOCATION1,LOCATION2,LOCATION3,LOCATION4,LOCATION5,USERINT1,USERINT2,USERREAL1,USERREAL2,方程式,触发方式,时间戳参考,计算周期
"[yj_xkc_dinghuangyao2:onetime]",UINT16,锌快粗工序丁黄药：一次时间,,1,-5,0,0,1000,0,50,1,1,0.001,1800,0,0.5,0.0005,600,0,"base,scan",[2022-11-18 10:40:52],sa,[2021-06-17 10:52:17],sa,0,0,0,SER_OSR::JY14.V_Tim,1,,1,0,0,0,0,0,0,0,0,,0,0,0
"[yj_xj1_dinghuangyao:onetime]",UINT16,锌精一工序丁黄药：一次时间,,1,-5,0,0,1000,0,50,1,1,0.001,1800,0,0.5,0.0005,600,0,"base,scan",[2022-11-18 10:40:52],sa,[2021-06-17 10:52:17],sa,0,0,0,SER_OSR::JY15.V_Tim,1,,1,0,0,0,0,0,0,0,0,,0,0,0
"[yj_qs_dinghuangyao:onetime]",UINT16,铅扫选工序丁黄药：一次时间,,1,-5,0,0,1000,0,50,1,1,0.001,1800,0,0.5,0.0005,600,0,"base,scan",[2022-11-18 10:40:52],sa,[2021-06-17 10:52:17],sa,0,0,0,SER_OSR::JY16.V_Tim,1,,1,0,0,0,0,0,0,0,0,,0,0,0
"[yj_qj3_dinghuangyao:onetime]",UINT16,铅精三工序丁黄药：一次时间,,1,-5,0,0,1000,0,50,1,1,0.001,1800,0,0.5,0.0005,600,0,"base,scan",[2022-11-18 10:40:52],sa,[2021-06-17 10:52:17],sa,0,0,0,SER_OSR::JY17.V_Tim,1,,1,0,0,0,0,0,0,0,0,,0,0,0
"[yj_qj2_dinghuangyao:onetime]",UINT16,铅精二工序丁黄药：一次时间,,1,-5,0,0,1000,0,50,1,1,0.001,1800,0,0.5,0.0005,600,0,"base,scan",[2022-11-18 10:40:52],sa,[2021-06-17 10:52:17],sa,0,0,0,SER_OSR::JY18.V_Tim,1,,1,0,0,0,0,0,0,0,0,,0,0,0
"[yj_qj1_dinghuangyao:onetime]",UINT16,铅精一工序丁黄药：一次时间,,1,-5,0,0,1000,0,50,1,1,0.001,1800,0,0.5,0.0005,600,0,"base,scan",[2022-11-18 10:40:52],sa,[2021-06-17 10:52:17],sa,0,0,0,SER_OSR::JY19.V_Tim,1,,1,0,0,0,0,0,0,0,0,,0,0,0
"[yj_qc1_dinghuangyao:onetime]",UINT16,铅粗一工序丁黄药：一次时间,,1,-5,0,0,1000,0,50,1,1,0.001,1800,0,0.5,0.0005,600,0,"base,scan",[2022-11-18 10:40:52],sa,[2021-06-17 10:52:17],sa,0,0,0,SER_OSR::JY20.V_Tim,1,,1,0,0,0,0,0,0,0,0,,0,0,0
"[yj_qkj1_dinghuangyao:onetime]",UINT16,铅快精一工序丁黄药：一次时间,,1,-5,0,0,1000,0,50,1,1,0.001,1800,0,0.5,0.0005,600,0,"base,scan",[2022-11-18 10:40:52],sa,[2021-06-17 10:52:17],sa,0,0,0,SER_OSR::JY21.V_Tim,1,,1,0,0,0,0,0,0,0,0,,0,0,0
"[yj_qkc_dinghuangyao1:onetime]",UINT16,铅快粗工序丁黄药：一次时间,,1,-5,0,0,1000,0,50,1,1,0.001,1800,0,0.5,0.0005,600,0,"base,scan",[2022-11-18 10:40:52],sa,[2021-06-17 10:52:17],sa,0,0,0,SER_OSR::JY22.V_Tim,1,,1,0,0,0,0,0,0,0,0,,0,0,0
"[yj_qkc_dinghuangyao2:onetime]",UINT16,铅快粗工序丁黄药：一次时间,,1,-5,0,0,1000,0,50,1,1,0.001,1800,0,0.5,0.0005,600,0,"base,scan",[2022-11-18 10:40:52],sa,[2021-06-17 10:52:18],sa,0,0,0,SER_OSR::JY23.V_Tim,1,,1,0,0,0,0,0,0,0,0,,0,0,0
"[yj_by_dinghuangyao1:onetime]",UINT16,备用工序丁黄药：一次时间,,1,-5,0,0,1000,0,50,1,1,0.001,1800,0,0.5,0.0005,600,0,"base,scan",[2022-11-18 10:40:52],sa,[2021-06-17 10:52:18],sa,0,0,0,SER_OSR::JY24.V_Tim,1,,1,0,0,0,0,0,0,0,0,,0,0,0
"[yj_by_dinghuangyao2:onetime]",UINT16,备用工序丁黄药：一次时间,,1,-5,0,0,1000,0,50,1,1,0.001,1800,0,0.5,0.0005,600,0,"base,scan",[2022-11-18 10:40:52],sa,[2021-06-17 10:52:18],sa,0,0,0,SER_OSR::JY25.V_Tim,1,,1,0,0,0,0,0,0,0,0,,0,0,0
"[yj_xs3_dinghuangyao:onetime]",UINT16,锌扫三工序丁黄药：一次时间,,1,-5,0,0,1000,0,50,1,1,0.001,1800,0,0.5,0.0005,600,0,"base,scan",[2022-11-18 10:40:52],sa,[2021-06-17 10:52:18],sa,0,0,0,SER_OSR::JY26.V_Tim,1,,1,0,0,0,0,0,0,0,0,,0,0,0
"[yj_xc2_dinghuangyao:onetime]",UINT16,锌粗二工序丁黄药：一次时间,,1,-5,0,0,1000,0,50,1,1,0.001,1800,0,0.5,0.0005,600,0,"base,scan",[2022-11-18 10:40:52],sa,[2021-06-17 10:52:18],sa,0,0,0,SER_OSR::JY27.V_Tim,1,,1,0,0,0,0,0,0,0,0,,0,0,0
"[yj_qj4_dinghuangyao:onetime]",UINT16,铅精四工序丁黄药：一次时间,,1,-5,0,0,1000,0,50,1,1,0.001,1800,0,0.5,0.0005,600,0,"base,scan",[2022-11-18 10:40:52],sa,[2021-06-17 10:52:18],sa,0,0,0,SER_OSR::JY28.V_Tim,1,,1,0,0,0,0,0,0,0,0,,0,0,0
"[yj_qkj3_dinghuangyao:onetime]",UINT16,铅快精三工序丁黄药：一次时间,,1,-5,0,0,1000,0,50,1,1,0.001,1800,0,0.5,0.0005,600,0,"base,scan",[2022-11-18 10:40:52],sa,[2021-06-17 10:52:18],sa,0,0,0,SER_OSR::JY29.V_Tim,1,,1,0,0,0,0,0,0,0,0,,0,0,0
"[yj_xc1_dinghuangyao1:onetime]",UINT16,锌粗一工序丁黄药：一次时间,,1,-5,0,0,1000,0,50,1,1,0.001,1800,0,0.5,0.0005,600,0,"base,scan",[2022-11-18 10:40:52],sa,[2021-06-17 10:52:18],sa,0,0,0,SER_OSR::JY30.V_Tim,1,,1,0,0,0,0,0,0,0,0,,0,0,0
"[yj_xc1_dinghuangyao2:onetime]",UINT16,锌粗一工序丁黄药：一次时间,,1,-5,0,0,1000,0,50,1,1,0.001,1800,0,0.5,0.0005,600,0,"base,scan",[2022-11-18 10:40:52],sa,[2021-06-17 10:52:18],sa,0,0,0,SER_OSR::JY31.V_Tim,1,,1,0,0,0,0,0,0,0,0,,0,0,0
"[yj_xs1_dinghuangyao:onetime]",UINT16,锌扫一工序丁黄药：一次时间,,1,-5,0,0,1000,0,50,1,1,0.001,1800,0,0.5,0.0005,600,0,"base,scan",[2022-11-18 10:40:52],sa,[2021-06-17 10:52:18],sa,0,0,0,SER_OSR::JY32.V_Tim,1,,1,0,0,0,0,0,0,0,0,,0,0,0
"[yj_xs2_dinghuangyao:onetime]",UINT16,锌扫二工序丁黄药：一次时间,,1,-5,0,0,1000,0,50,1,1,0.001,1800,0,0.5,0.0005,600,0,"base,scan",[2022-11-18 10:40:52],sa,[2021-06-17 10:52:18],sa,0,0,0,SER_OSR::JY33.V_Tim,1,,1,0,0,0,0,0,0,0,0,,0,0,0
"[yj_xj2_dinghuangyao:onetime]",UINT16,锌精二工序丁黄药：一次时间,,1,-5,0,0,1000,0,50,1,1,0.001,1800,0,0.5,0.0005,600,0,"base,scan",[2022-11-18 10:40:52],sa,[2021-06-17 10:52:18],sa,0,0,0,SER_OSR::JY34.V_Tim,1,,1,0,0,0,0,0,0,0,0,,0,0,0
"[yj_qc2_yiliudan:onetime]",UINT16,铅粗二工序乙硫氮：一次时间,,1,-5,0,0,1000,0,50,1,1,0.001,1800,0,0.5,0.0005,600,0,"base,scan",[2022-11-18 10:40:52],sa,[2021-06-17 10:52:18],sa,0,0,0,SER_OSR::JY35.V_Tim,1,,1,0,0,0,0,0,0,0,0,,0,0,0
"[yj_qj3_yiliudan:onetime]",UINT16,铅精三工序乙硫氮：一次时间,,1,-5,0,0,1000,0,50,1,1,0.001,1800,0,0.5,0.0005,600,0,"base,scan",[2022-11-18 10:40:52],sa,[2021-06-17 10:52:18],sa,0,0,0,SER_OSR::JY36.V_Tim,1,,1,0,0,0,0,0,0,0,0,,0,0,0
"[yj_qkj3_yiliudan:onetime]",UINT16,铅快精三工序乙硫氮：一次时间,,1,-5,0,0,1000,0,50,1,1,0.001,1800,0,0.5,0.0005,600,0,"base,scan",[2022-11-18 10:40:52],sa,[2021-06-17 10:52:18],sa,0,0,0,SER_OSR::JY37.V_Tim,1,,1,0,0,0,0,0,0,0,0,,0,0,0
"[yj_qkj2_yiliudan:onetime]",UINT16,铅快精二工序乙硫氮：一次时间,,1,-5,0,0,1000,0,50,1,1,0.001,1800,0,0.5,0.0005,600,0,"base,scan",[2022-11-18 10:40:52],sa,[2021-06-17 10:52:18],sa,0,0,0,SER_OSR::JY38.V_Tim,1,,1,0,0,0,0,0,0,0,0,,0,0,0
"[yj_qj2_yiliudan:onetime]",UINT16,铅精二工序乙硫氮：一次时间,,1,-5,0,0,1000,0,50,1,1,0.001,1800,0,0.5,0.0005,600,0,"base,scan",[2022-11-18 10:40:52],sa,[2021-06-17 10:52:18],sa,0,0,0,SER_OSR::JY39.V_Tim,1,,1,0,0,0,0,0,0,0,0,,0,0,0
"[yj_qj1_yiliudan:onetime]",UINT16,铅精一工序乙硫氮：一次时间,,1,-5,0,0,1000,0,50,1,1,0.001,1800,0,0.5,0.0005,600,0,"base,scan",[2022-11-18 10:40:52],sa,[2021-06-17 10:52:18],sa,0,0,0,SER_OSR::JY40.V_Tim,1,,1,0,0,0,0,0,0,0,0,,0,0,0
"[yj_qc1_yiliudan:onetime]",UINT16,铅粗一工序乙硫氮：一次时间,,1,-5,0,0,1000,0,50,1,1,0.001,1800,0,0.5,0.0005,600,0,"base,scan",[2022-11-18 10:40:52],sa,[2021-06-17 10:52:18],sa,0,0,0,SER_OSR::JY41.V_Tim,1,,1,0,0,0,0,0,0,0,0,,0,0,0
"[yj_qkj1_yiliudan:onetime]",UINT16,铅快精一工序乙硫氮：一次时间,,1,-5,0,0,1000,0,50,1,1,0.001,1800,0,0.5,0.0005,600,0,"base,scan",[2022-11-18 10:40:52],sa,[2021-06-17 10:52:18],sa,0,0,0,SER_OSR::JY42.V_Tim,1,,1,0,0,0,0,0,0,0,0,,0,0,0
"[yj_qkc_yiliudan1:onetime]",UINT16,铅快粗工序乙硫氮：一次时间,,1,-5,0,0,1000,0,50,1,1,0.001,1800,0,0.5,0.0005,600,0,"base,scan",[2022-11-18 10:40:52],sa,[2021-06-17 10:52:18],sa,0,0,0,SER_OSR::JY43.V_Tim,1,,1,0,0,0,0,0,0,0,0,,0,0,0
"[yj_qkc_yiliudan2:onetime]",UINT16,铅快粗工序乙硫氮：一次时间,,1,-5,0,0,1000,0,50,1,1,0.001,1800,0,0.5,0.0005,600,0,"base,scan",[2022-11-18 10:40:52],sa,[2021-06-17 10:52:18],sa,0,0,0,SER_OSR::JY44.V_Tim,1,,1,0,0,0,0,0,0,0,0,,0,0,0
"[yj_by_2#you1:onetime]",UINT16,备用工序2#油：一次时间,,1,-5,0,0,1000,0,50,1,1,0.001,1800,0,0.5,0.0005,600,0,"base,scan",[2022-11-18 10:40:52],sa,[2021-06-17 10:52:18],sa,0,0,0,SER_OSR::JY45.V_Tim,1,,1,0,0,0,0,0,0,0,0,,0,0,0
"[yj_by_2#you2:onetime]",UINT16,备用工序2#油：一次时间,,1,-5,0,0,1000,0,50,1,1,0.001,1800,0,0.5,0.0005,600,0,"base,scan",[2022-11-18 10:40:52],sa,[2021-06-17 10:52:18],sa,0,0,0,SER_OSR::JY46.V_Tim,1,,1,0,0,0,0,0,0,0,0,,0,0,0
"[yj_xj1_2#you:onetime]",UINT16,锌精一工序2#油：一次时间,,1,-5,0,0,1000,0,50,1,1,0.001,1800,0,0.5,0.0005,600,0,"base,scan",[2022-11-18 10:40:52],sa,[2021-06-17 10:52:18],sa,0,0,0,SER_OSR::JY47.V_Tim,1,,1,0,0,0,0,0,0,0,0,,0,0,0
"[yj_xkc_2#you:onetime]",UINT16,锌快粗工序2#油：一次时间,,1,-5,0,0,1000,0,50,1,1,0.001,1800,0,0.5,0.0005,600,0,"base,scan",[2022-11-18 10:40:52],sa,[2021-06-17 10:52:18],sa,0,0,0,SER_OSR::JY48.V_Tim,1,,1,0,0,0,0,0,0,0,0,,0,0,0
"[yj_qj1_2#you:onetime]",UINT16,铅精一工序2#油：一次时间,,1,-5,0,0,1000,0,50,1,1,0.001,1800,0,0.5,0.0005,600,0,"base,scan",[2022-11-18 10:40:52],sa,[2021-06-17 10:52:18],sa,0,0,0,SER_OSR::JY49.V_Tim,1,,1,0,0,0,0,0,0,0,0,,0,0,0
"[yj_qkc_5#you:onetime]",UINT16,铅快粗工序2#油：一次时间,,1,-5,0,0,1000,0,50,1,1,0.001,1800,0,0.5,0.0005,600,0,"base,scan",[2022-11-18 10:40:52],sa,[2021-06-17 10:52:18],sa,0,0,0,SER_OSR::JY50.V_Tim,1,,1,0,0,0,0,0,0,0,0,,0,0,0
"[yj_qkj3_ds1:onetime]",UINT16,铅快精三工序DS：一次时间,,1,-5,0,0,1000,0,50,1,1,0.001,1800,0,0.5,0.0005,600,0,"base,scan",[2022-11-18 10:40:52],sa,[2021-06-17 10:52:18],sa,0,0,0,SER_OSR::JY51.V_Tim,1,,1,0,0,0,0,0,0,0,0,,0,0,0
"[yj_qkj3_ds2:onetime]",UINT16,铅快精三工序DS：一次时间,,1,-5,0,0,1000,0,50,1,1,0.001,1800,0,0.5,0.0005,600,0,"base,scan",[2022-11-18 10:40:52],sa,[2021-06-17 10:52:18],sa,0,0,0,SER_OSR::JY52.V_Tim,1,,1,0,0,0,0,0,0,0,0,,0,0,0
"[yj_qj5_ds1:onetime]",UINT16,铅精五工序DS：一次时间,,1,-5,0,0,1000,0,50,1,1,0.001,1800,0,0.5,0.0005,600,0,"base,scan",[2022-11-18 10:40:52],sa,[2021-06-17 10:52:18],sa,0,0,0,SER_OSR::JY53.V_Tim,1,,1,0,0,0,0,0,0,0,0,,0,0,0
"[yj_qkj_ds2:onetime]",UINT16,铅精五工序DS：一次时间,,1,-5,0,0,1000,0,50,1,1,0.001,1800,0,0.5,0.0005,600,0,"base,scan",[2022-11-18 10:40:52],sa,[2021-06-17 10:52:18],sa,0,0,0,SER_OSR::JY54.V_Tim,1,,1,0,0,0,0,0,0,0,0,,0,0,0
"[yj_xkc_shihui:onetime]",UINT16,锌快粗工序石灰：一次时间,,1,-5,0,0,1000,0,50,1,1,0.001,1800,0,0.5,0.0005,600,0,"base,scan",[2022-11-18 10:40:52],sa,[2021-06-17 10:52:18],sa,0,0,0,SER_OSR::JY55.V_Tim,1,,1,0,0,0,0,0,0,0,0,,0,0,0
"[yj_xc1_shihui:onetime]",UINT16,锌粗一工序石灰：一次时间,,1,-5,0,0,1000,0,50,1,1,0.001,1800,0,0.5,0.0005,600,0,"base,scan",[2022-11-18 10:40:52],sa,[2021-06-17 10:52:18],sa,0,0,0,SER_OSR::JY56.V_Tim,1,,1,0,0,0,0,0,0,0,0,,0,0,0
"[yj_qc2_shihui:onetime]",UINT16,铅粗二工序石灰：一次时间,,1,-5,0,0,1000,0,50,1,1,0.001,1800,0,0.5,0.0005,600,0,"base,scan",[2022-11-18 10:40:52],sa,[2021-06-17 10:52:18],sa,0,0,0,SER_OSR::JY57.V_Tim,1,,1,0,0,0,0,0,0,0,0,,0,0,0
"[yj_xs4_shihui:onetime]",UINT16,锌扫四工序石灰：一次时间,,1,-5,0,0,1000,0,50,1,1,0.001,1800,0,0.5,0.0005,600,0,"base,scan",[2022-11-18 10:40:52],sa,[2021-06-17 10:52:18],sa,0,0,0,SER_OSR::JY58.V_Tim,1,,1,0,0,0,0,0,0,0,0,,0,0,0
"[yj_qkc_shihui:onetime]",UINT16,铅快粗工序石灰：一次时间,,1,-5,0,0,1000,0,50,1,1,0.001,1800,0,0.5,0.0005,600,0,"base,scan",[2022-11-18 10:40:52],sa,[2021-06-17 10:52:18],sa,0,0,0,SER_OSR::JY59.V_Tim,1,,1,0,0,0,0,0,0,0,0,,0,0,0
"[yj_xj2_shihui:onetime]",UINT16,锌精二工序石灰：一次时间,,1,-5,0,0,1000,0,50,1,1,0.001,1800,0,0.5,0.0005,600,0,"base,scan",[2022-11-18 10:40:52],sa,[2021-06-17 10:52:18],sa,0,0,0,SER_OSR::JY60.V_Tim,1,,1,0,0,0,0,0,0,0,0,,0,0,0
"[yj_qj1_shihui:onetime]",UINT16,铅精一工序石灰：一次时间,,1,-5,0,0,1000,0,50,1,1,0.001,1800,0,0.5,0.0005,600,0,"base,scan",[2022-11-18 10:40:52],sa,[2021-06-17 10:52:18],sa,0,0,0,SER_OSR::JY61.V_Tim,1,,1,0,0,0,0,0,0,0,0,,0,0,0
"[yj_qj3_shihui:onetime]",UINT16,铅精三工序石灰：一次时间,,1,-5,0,0,1000,0,50,1,1,0.001,1800,0,0.5,0.0005,600,0,"base,scan",[2022-11-18 10:40:52],sa,[2021-06-17 10:52:18],sa,0,0,0,SER_OSR::JY62.V_Tim,1,,1,0,0,0,0,0,0,0,0,,0,0,0
"[yj_qj5_shihui:onetime]",UINT16,铅精五工序石灰：一次时间,,1,-5,0,0,1000,0,50,1,1,0.001,1800,0,0.5,0.0005,600,0,"base,scan",[2022-11-18 10:40:52],sa,[2021-06-17 10:52:18],sa,0,0,0,SER_OSR::JY63.V_Tim,1,,1,0,0,0,0,0,0,0,0,,0,0,0
"[yj_qkj2_shihui:onetime]",UINT16,铅快精二工序石灰：一次时间,,1,-5,0,0,1000,0,50,1,1,0.001,1800,0,0.5,0.0005,600,0,"base,scan",[2022-11-18 10:40:52],sa,[2021-06-17 10:52:18],sa,0,0,0,SER_OSR::JY64.V_Tim,1,,1,0,0,0,0,0,0,0,0,,0,0,0
"[yj_qkj3_shihui:onetime]",UINT16,铅快精三工序石灰：一次时间,,1,-5,0,0,1000,0,50,1,1,0.001,1800,0,0.5,0.0005,600,0,"base,scan",[2022-11-18 10:40:52],sa,[2021-06-17 10:52:18],sa,0,0,0,SER_OSR::JY65.V_Tim,1,,1,0,0,0,0,0,0,0,0,,0,0,0
"[yj_qc1_shihui:onetime]",UINT16,铅粗一工序石灰：一次时间,,1,-5,0,0,1000,0,50,1,1,0.001,1800,0,0.5,0.0005,600,0,"base,scan",[2022-11-18 10:40:52],sa,[2021-06-17 10:52:18],sa,0,0,0,SER_OSR::JY66.V_Tim,1,,1,0,0,0,0,0,0,0,0,,0,0,0
"[yj_qkj1_shihui:onetime]",UINT16,铅快精一工序石灰：一次时间,,1,-5,0,0,1000,0,50,1,1,0.001,1800,0,0.5,0.0005,600,0,"base,scan",[2022-11-18 10:40:52],sa,[2021-06-17 10:52:18],sa,0,0,0,SER_OSR::JY67.V_Tim,1,,1,0,0,0,0,0,0,0,0,,0,0,0
"[yj_qsx_shihui:onetime]",UINT16,铅扫选工序石灰：一次时间,,1,-5,0,0,1000,0,50,1,1,0.001,1800,0,0.5,0.0005,600,0,"base,scan",[2022-11-18 10:40:52],sa,[2021-06-17 10:52:18],sa,0,0,0,SER_OSR::JY68.V_Tim,1,,1,0,0,0,0,0,0,0,0,,0,0,0
"[yj_qj4_shihui:onetime]",UINT16,铅精四工序石灰：一次时间,,1,-5,0,0,1000,0,50,1,1,0.001,1800,0,0.5,0.0005,600,0,"base,scan",[2022-11-18 10:40:52],sa,[2021-06-17 10:52:18],sa,0,0,0,SER_OSR::JY69.V_Tim,1,,1,0,0,0,0,0,0,0,0,,0,0,0
"[yj_qj2_shihui:onetime]",UINT16,铅精二工序石灰：一次时间,,1,-5,0,0,1000,0,50,1,1,0.001,1800,0,0.5,0.0005,600,0,"base,scan",[2022-11-18 10:40:52],sa,[2021-06-17 10:52:18],sa,0,0,0,SER_OSR::JY70.V_Tim,1,,1,0,0,0,0,0,0,0,0,,0,0,0
"[yj_xj1_shihui:onetime]",UINT16,锌精一工序石灰：一次时间,,1,-5,0,0,1000,0,50,1,1,0.001,1800,0,0.5,0.0005,600,0,"base,scan",[2022-11-18 10:40:52],sa,[2021-06-17 10:52:18],sa,0,0,0,SER_OSR::JY71.V_Tim,1,,1,0,0,0,0,0,0,0,0,,0,0,0
"[yj_xj3_shihui:onetime]",UINT16,锌精三工序石灰：一次时间,,1,-5,0,0,1000,0,50,1,1,0.001,1800,0,0.5,0.0005,600,0,"base,scan",[2022-11-18 10:40:52],sa,[2021-06-17 10:52:18],sa,0,0,0,SER_OSR::JY72.V_Tim,1,,1,0,0,0,0,0,0,0,0,,0,0,0
"[yj_xs4_liushuantong:cycle]",UINT16,锌扫四工序硫酸铜：周期,,1,-5,0,0,1000,0,50,1,1,0.001,1800,0,0.5,0.0005,600,0,"base,scan",[2022-11-18 10:40:52],sa,[2021-06-17 10:52:18],sa,0,0,0,SER_OSR::JY1.V_Cyc,1,,1,0,0,0,0,0,0,0,0,,0,0,0
"[yj_xs1_liushuantong:cycle]",UINT16,锌扫一工序硫酸铜：周期,,1,-5,0,0,1000,0,50,1,1,0.001,1800,0,0.5,0.0005,600,0,"base,scan",[2022-11-18 10:40:52],sa,[2021-06-17 10:52:18],sa,0,0,0,SER_OSR::JY3.V_Cyc,1,,1,0,0,0,0,0,0,0,0,,0,0,0
"[yj_xc2_liushuantong:cycle]",UINT16,锌粗二工序硫酸铜：周期,,1,-5,0,0,1000,0,50,1,1,0.001,1800,0,0.5,0.0005,600,0,"base,scan",[2022-11-18 10:40:52],sa,[2021-06-17 10:52:18],sa,0,0,0,SER_OSR::JY4.V_Cyc,1,,1,0,0,0,0,0,0,0,0,,0,0,0
"[yj_xc1_liushuantong1:cycle]",UINT16,锌粗一工序硫酸铜：周期,,1,-5,0,0,1000,0,50,1,1,0.001,1800,0,0.5,0.0005,600,0,"base,scan",[2022-11-18 10:40:52],sa,[2021-06-17 10:52:18],sa,0,0,0,SER_OSR::JY5.V_Cyc,1,,1,0,0,0,0,0,0,0,0,,0,0,0
"[yj_xc1_liushuantong2:cycle]",UINT16,锌粗一工序硫酸铜：周期,,1,-5,0,0,1000,0,50,1,1,0.001,1800,0,0.5,0.0005,600,0,"base,scan",[2022-11-18 10:40:52],sa,[2021-06-17 10:52:18],sa,0,0,0,SER_OSR::JY6.V_Cyc,1,,1,0,0,0,0,0,0,0,0,,0,0,0
"[yj_xj3_liushuantong:cycle]",UINT16,锌精三工序硫酸铜：周期,,1,-5,0,0,1000,0,50,1,1,0.001,1800,0,0.5,0.0005,600,0,"base,scan",[2022-11-18 10:40:52],sa,[2021-06-17 10:52:18],sa,0,0,0,SER_OSR::JY7.V_Cyc,1,,1,0,0,0,0,0,0,0,0,,0,0,0
"[yj_xj2_liushuantong:cycle]",UINT16,锌精二工序硫酸铜：周期,,1,-5,0,0,1000,0,50,1,1,0.001,1800,0,0.5,0.0005,600,0,"base,scan",[2022-11-18 10:40:52],sa,[2021-06-17 10:52:18],sa,0,0,0,SER_OSR::JY8.V_Cyc,1,,1,0,0,0,0,0,0,0,0,,0,0,0
"[yj_xj1_liushuantong:cycle]",UINT16,锌精一工序硫酸铜：周期,,1,-5,0,0,1000,0,50,1,1,0.001,1800,0,0.5,0.0005,600,0,"base,scan",[2022-11-18 10:40:52],sa,[2021-06-17 10:52:18],sa,0,0,0,SER_OSR::JY9.V_Cyc,1,,1,0,0,0,0,0,0,0,0,,0,0,0
"[yj_xkc_liushuantong1:cycle]",UINT16,锌快粗工序硫酸铜：周期,,1,-5,0,0,1000,0,50,1,1,0.001,1800,0,0.5,0.0005,600,0,"base,scan",[2022-11-18 10:40:52],sa,[2021-06-17 10:52:18],sa,0,0,0,SER_OSR::JY10.V_Cyc,1,,1,0,0,0,0,0,0,0,0,,0,0,0
"[yj_xkc_liushuantong2:cycle]",UINT16,锌快粗工序硫酸铜：周期,,1,-5,0,0,1000,0,50,1,1,0.001,1800,0,0.5,0.0005,600,0,"base,scan",[2022-11-18 10:40:52],sa,[2021-06-17 10:52:18],sa,0,0,0,SER_OSR::JY11.V_Cyc,1,,1,0,0,0,0,0,0,0,0,,0,0,0
"[yj_xkc_liushuantong3:cycle]",UINT16,锌快粗工序硫酸铜：周期,,1,-5,0,0,1000,0,50,1,1,0.001,1800,0,0.5,0.0005,600,0,"base,scan",[2022-11-18 10:40:52],sa,[2021-06-17 10:52:18],sa,0,0,0,SER_OSR::JY12.V_Cyc,1,,1,0,0,0,0,0,0,0,0,,0,0,0
"[yj_xkc_dinghuangyao1:cycle]",UINT16,锌快粗工序丁黄药：周期,,1,-5,0,0,1000,0,50,1,1,0.001,1800,0,0.5,0.0005,600,0,"base,scan",[2022-11-18 10:40:52],sa,[2021-06-17 10:52:18],sa,0,0,0,SER_OSR::JY13.V_Cyc,1,,1,0,0,0,0,0,0,0,0,,0,0,0
"[yj_xkc_dinghuangyao2:cycle]",UINT16,锌快粗工序丁黄药：周期,,1,-5,0,0,1000,0,50,1,1,0.001,1800,0,0.5,0.0005,600,0,"base,scan",[2022-11-18 10:40:52],sa,[2021-06-17 10:52:18],sa,0,0,0,SER_OSR::JY14.V_Cyc,1,,1,0,0,0,0,0,0,0,0,,0,0,0
"[yj_xj1_dinghuangyao:cycle]",UINT16,锌精一工序丁黄药：周期,,1,-5,0,0,1000,0,50,1,1,0.001,1800,0,0.5,0.0005,600,0,"base,scan",[2022-11-18 10:40:52],sa,[2021-06-17 10:52:18],sa,0,0,0,SER_OSR::JY15.V_Cyc,1,,1,0,0,0,0,0,0,0,0,,0,0,0
"[yj_qs_dinghuangyao:cycle]",UINT16,铅扫选工序丁黄药：周期,,1,-5,0,0,1000,0,50,1,1,0.001,1800,0,0.5,0.0005,600,0,"base,scan",[2022-11-18 10:40:52],sa,[2021-06-17 10:52:18],sa,0,0,0,SER_OSR::JY16.V_Cyc,1,,1,0,0,0,0,0,0,0,0,,0,0,0
"[yj_qj3_dinghuangyao:cycle]",UINT16,铅精三工序丁黄药：周期,,1,-5,0,0,1000,0,50,1,1,0.001,1800,0,0.5,0.0005,600,0,"base,scan",[2022-11-18 10:40:52],sa,[2021-06-17 10:52:18],sa,0,0,0,SER_OSR::JY17.V_Cyc,1,,1,0,0,0,0,0,0,0,0,,0,0,0
"[yj_qj2_dinghuangyao:cycle]",UINT16,铅精二工序丁黄药：周期,,1,-5,0,0,1000,0,50,1,1,0.001,1800,0,0.5,0.0005,600,0,"base,scan",[2022-11-18 10:40:52],sa,[2021-06-17 10:52:18],sa,0,0,0,SER_OSR::JY18.V_Cyc,1,,1,0,0,0,0,0,0,0,0,,0,0,0
"[yj_qj1_dinghuangyao:cycle]",UINT16,铅精一工序丁黄药：周期,,1,-5,0,0,1000,0,50,1,1,0.001,1800,0,0.5,0.0005,600,0,"base,scan",[2022-11-18 10:40:52],sa,[2021-06-17 10:52:18],sa,0,0,0,SER_OSR::JY19.V_Cyc,1,,1,0,0,0,0,0,0,0,0,,0,0,0
"[yj_qc1_dinghuangyao:cycle]",UINT16,铅粗一工序丁黄药：周期,,1,-5,0,0,1000,0,50,1,1,0.001,1800,0,0.5,0.0005,600,0,"base,scan",[2022-11-18 10:40:52],sa,[2021-06-17 10:52:18],sa,0,0,0,SER_OSR::JY20.V_Cyc,1,,1,0,0,0,0,0,0,0,0,,0,0,0
